"id","lastyearend","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","total32","yr1AGDD32","total50","yr1AGDD50","obsdate","lastyear50","lastyear32","Gall_phenophaseyr2","phenostage2","percent32","currentyearend","currentyear32","currentyear50","percent50","wrapdoy"
16201276,"2017-12-31","Eurosta solidaginis",42.1027568173,-80.0509967717,"https://www.inaturalist.org/observations/16201276","Gall","","developing","developing",247,5413.58056641,5413.58056641,2632.93945312,2632.93945312,"2018-09-04",3001.94042969,7497.75048828,"developing","developing",0.743565702876898,"2018-12-31",7280.56787109,3276.21411133,0.803653046977184,247
16216080,"2017-12-31","Eurosta solidaginis",39.86197094,-82.73716769,"https://www.inaturalist.org/observations/16216080","Gall","","developing","developing",247,6116.92041016,6116.92041016,3035.3203125,3035.3203125,"2018-09-04",3482.97021484,8351.7890625,"developing","developing",0.750461810561443,"2018-12-31",8150.875,3788.53833008,0.801185060845327,247
16246435,"2017-12-31","Eurosta solidaginis",44.146715,-72.6611533333,"https://www.inaturalist.org/observations/16246435","Gall","","developing","developing",239,4204.87988281,4204.87988281,1788.60437012,1788.60437012,"2018-08-27",2119.29980469,5917.61328125,"developing","developing",0.728351435139817,"2018-12-31",5773.14697266,2304.86181641,0.776013710403641,239
16266015,"2017-12-31","Eurosta solidaginis",46.865351,-96.441679,"https://www.inaturalist.org/observations/16266015","Gall","","dormfall","dormfall",249,4740.72070312,4740.72070312,2220.93725586,2220.93725586,"2018-09-06",2142.04345703,5855.55810547,"dormant","dormant",0.840985359104453,"2018-12-31",5637.10253906,2434.81274414,0.912159368807829,249
16287295,"2017-12-31","Eurosta solidaginis",43.0305333333,-76.1408388333,"https://www.inaturalist.org/observations/16287295","Gall","","developing","developing",250,5582.51074219,5582.51074219,2739.80541992,2739.80541992,"2018-09-07",3045.7331543,7352.59570312,"developing","developing",0.783459702642627,"2018-12-31",7125.45996094,3201.10888672,0.855892603743113,250
16314805,"2017-12-31","Eurosta solidaginis",42.099202266,-80.0583599322,"https://www.inaturalist.org/observations/16314805","Gall","","dormfall","dormfall",251,5589.57568359,5589.57568359,2736.93457031,2736.93457031,"2018-09-08",3001.94042969,7497.75048828,"dormant","dormant",0.767738970717564,"2018-12-31",7280.56787109,3276.21411133,0.835395513634157,251
16329086,"2017-12-31","Eurosta solidaginis",42.442126126,-76.3116457564,"https://www.inaturalist.org/observations/16329086","Gall","","dormfall","dormfall",251,4751.1796875,4751.1796875,2075.72265625,2075.72265625,"2018-09-08",2147.91967773,6128.94238281,"dormant","dormant",0.794379657239922,"2018-12-31",5980.99365234,2397.73364258,0.865701935940011,251
16334545,"2017-12-31","Eurosta solidaginis",45.4054182652,-84.5093860771,"https://www.inaturalist.org/observations/16334545","Gall","","dormfall","dormfall",251,4425.55175781,4425.55175781,1949.578125,1949.578125,"2018-09-08",2050.13500977,5723.06201172,"dormant","dormant",0.8050928494114,"2018-12-31",5496.94580078,2210.36181641,0.882017645494095,251
16350743,"2017-12-31","Eurosta solidaginis",42.0067068267,-80.0049106455,"https://www.inaturalist.org/observations/16350743","Gall","","dormfall","dormfall",251,5045.29101562,5045.29101562,2284.5222168,2284.5222168,"2018-09-08",2378.68847656,6601.38134766,"dormant","dormant",0.781840058970713,"2018-12-31",6453.09863281,2705.19067383,0.844495820165453,251
16389565,"2017-12-31","Eurosta solidaginis",44.735595,-85.64927,"https://www.inaturalist.org/observations/16389565","Gall","","dormfall","dormfall",251,4858.703125,4858.703125,2295.62866211,2295.62866211,"2018-09-08",2513.12207031,6442.08056641,"dormant","dormant",0.795126491896882,"2018-12-31",6110.60400391,2636.03588867,0.870863963566235,251
16405499,"2017-12-31","Eurosta solidaginis",44.744258,-85.644769,"https://www.inaturalist.org/observations/16405499","Gall","","dormfall","dormfall",251,4858.703125,4858.703125,2295.62866211,2295.62866211,"2018-09-08",2513.12207031,6442.08056641,"dormant","dormant",0.795126491896882,"2018-12-31",6110.60400391,2636.03588867,0.870863963566235,251
16469240,"2017-12-31","Eurosta solidaginis",46.8639616667,-96.4539333333,"https://www.inaturalist.org/observations/16469240","Gall","","developing","developing",249,4740.72070312,4740.72070312,2220.93725586,2220.93725586,"2018-09-06",2142.04345703,5855.55810547,"developing","developing",0.840985359104453,"2018-12-31",5637.10253906,2434.81274414,0.912159368807829,249
16554514,"2017-12-31","Eurosta solidaginis",41.5788637327,-75.7062187086,"https://www.inaturalist.org/observations/16554514","Gall","","dormfall","dormfall",258,5520.59667969,5520.59667969,2538.3762207,2538.3762207,"2018-09-15",2666.37353516,6976.34912109,"dormant","dormant",0.806227950046284,"2018-12-31",6847.43896484,2898.42041016,0.875779169854754,258
16631592,"2017-12-31","Eurosta solidaginis",44.25858,-72.57879,"https://www.inaturalist.org/observations/16631592","Gall","","dormfall","dormfall",255,4782.78759766,4782.78759766,2063.25756836,2063.25756836,"2018-09-12",2156.23608398,6006.63085938,"dormant","dormant",0.818184058292216,"2018-12-31",5845.61328125,2327.63256836,0.886418929003785,255
16663327,"2017-12-31","Eurosta solidaginis",41.39033125,-88.2356414722,"https://www.inaturalist.org/observations/16663327","Gall","","developing","developing",192,3443.90185547,3443.90185547,1533.14013672,1533.14013672,"2018-07-11",3278.96704102,7869.71435547,"developing","developing",0.461175161482725,"2018-12-31",7467.66552734,3453.28125,0.443966194968915,192
16678091,"2017-12-31","Eurosta solidaginis",44.5015263889,-73.0818713889,"https://www.inaturalist.org/observations/16678091","Gall","","dormfall","dormfall",261,5301.60107422,5301.60107422,2420.98974609,2420.98974609,"2018-09-18",2391.55883789,6323.24511719,"dormant","dormant",0.860875462809942,"2018-12-31",6158.38330078,2565.27734375,0.943753606988523,261
16789996,"2017-12-31","Eurosta solidaginis",44.27435,-72.5708433333,"https://www.inaturalist.org/observations/16789996","Gall","","dormfall","dormfall",263,5059.32275391,5059.32275391,2202.95458984,2202.95458984,"2018-09-20",2133.81762695,5973.75732422,"dormant","dormant",0.866837912202596,"2018-12-31",5836.52685547,2316.97558594,0.950788865971697,263
16793069,"2017-12-31","Eurosta solidaginis",38.9801684448,-84.5711316009,"https://www.inaturalist.org/observations/16793069","Gall","","dormfall","dormfall",265,7217.61865234,7217.61865234,3670.11743164,3670.11743164,"2018-09-22",3763.22998047,8823.66992188,"dormant","dormant",0.833915051670786,"2018-12-31",8655.10058594,4059.71801758,0.904032599246329,265
16877698,"2017-12-31","Eurosta solidaginis",40.0885721667,-82.8098966667,"https://www.inaturalist.org/observations/16877698","Gall","","developing","developing",264,6640.98242188,6640.98242188,3317.65014648,3317.65014648,"2018-09-21",3355.72070312,8119.79589844,"developing","developing",0.838257543727056,"2018-12-31",7922.36523438,3659.71289062,0.906532901797646,264
16927966,"2017-12-31","Eurosta solidaginis",40.086958119,-82.8144492231,"https://www.inaturalist.org/observations/16927966","Gall","","developing","developing",264,6656.97216797,6656.97216797,3329.7644043,3329.7644043,"2018-09-21",3373.55761719,8149.27246094,"developing","developing",0.837728277236639,"2018-12-31",7946.45751953,3673.99536133,0.906306099171179,264
16963530,"2017-12-31","Eurosta solidaginis",40.0864416667,-82.8108133333,"https://www.inaturalist.org/observations/16963530","Gall","","dormfall","dormfall",270,6849.51806641,6849.51806641,3414.31030273,3414.31030273,"2018-09-27",3373.55761719,8149.27246094,"dormant","dormant",0.861958684052101,"2018-12-31",7946.45751953,3673.99536133,0.929318076627622,270
16963562,"2017-12-31","Eurosta solidaginis",40.0884013771,-82.8096931703,"https://www.inaturalist.org/observations/16963562","Gall","","dormfall","dormfall",270,6833.06884766,6833.06884766,3401.73706055,3401.73706055,"2018-09-27",3355.72070312,8119.79589844,"dormant","dormant",0.862503639444332,"2018-12-31",7922.36523438,3659.71289062,0.929509270868979,270
16967921,"2017-12-31","Eurosta solidaginis",40.0827971667,-82.8134533333,"https://www.inaturalist.org/observations/16967921","Gall","","dormfall","dormfall",270,6849.51806641,6849.51806641,3414.31030273,3414.31030273,"2018-09-27",3373.55761719,8149.27246094,"dormant","dormant",0.861958684052101,"2018-12-31",7946.45751953,3673.99536133,0.929318076627622,270
16970835,"2017-12-31","Eurosta solidaginis",40.0828075922,-82.81793735,"https://www.inaturalist.org/observations/16970835","Gall","","dormfall","dormfall",270,6849.51806641,6849.51806641,3414.31030273,3414.31030273,"2018-09-27",3373.55761719,8149.27246094,"dormant","dormant",0.861958684052101,"2018-12-31",7946.45751953,3673.99536133,0.929318076627622,270
17030443,"2017-12-31","Eurosta solidaginis",40.0875408144,-82.8152919331,"https://www.inaturalist.org/observations/17030443","Gall","","dormfall","dormfall",271,6870.72216797,6870.72216797,3417.5144043,3417.5144043,"2018-09-28",3373.55761719,8149.27246094,"dormant","dormant",0.864627055651381,"2018-12-31",7946.45751953,3673.99536133,0.930190179408078,271
17039701,"2017-12-31","Eurosta solidaginis",40.4680966667,-78.2061083333,"https://www.inaturalist.org/observations/17039701","Gall","","dormfall","dormfall",272,6645.74951172,6645.74951172,3232.69848633,3232.69848633,"2018-09-29",3251.30151367,7932.24511719,"dormant","dormant",0.857051847609758,"2018-12-31",7754.19775391,3503.63427734,0.92267007068566,272
17042108,"2017-12-31","Eurosta solidaginis",42.4503033333,-76.46765,"https://www.inaturalist.org/observations/17042108","Gall","","dormfall","dormfall",272,6057.80664062,6057.80664062,2803.17553711,2803.17553711,"2018-09-29",2815.68383789,7182.07617188,"dormant","dormant",0.880264562100987,"2018-12-31",6881.80224609,2953.25,0.949183285231525,272
17079915,"2017-12-31","Eurosta solidaginis",44.893812812,-93.1015991327,"https://www.inaturalist.org/observations/17079915","Gall","","dormfall","dormfall",273,5931.98876953,5931.98876953,2923.27001953,2923.27001953,"2018-09-30",2693.68017578,6688.10302734,"dormant","dormant",0.929883775176232,"2018-12-31",6379.27978516,2933.20581055,0.996612651255407,273
17116382,"2017-12-31","Eurosta solidaginis",44.4327283333,-73.1439445,"https://www.inaturalist.org/observations/17116382","Gall","","dormfall","dormfall",273,5785.41259766,5785.41259766,2660.43505859,2660.43505859,"2018-09-30",2530.33911133,6526.40966797,"dormant","dormant",0.903493646277169,"2018-12-31",6403.37939453,2729.87890625,0.974561564800179,273
17142651,"2017-12-31","Eurosta solidaginis",40.0871192704,-82.8083652166,"https://www.inaturalist.org/observations/17142651","Gall","","dormfall","dormfall",274,6939.97119141,6939.97119141,3436.63891602,3436.63891602,"2018-10-01",3355.72070312,8119.79589844,"dormant","dormant",0.875997380339549,"2018-12-31",7922.36523438,3659.71289062,0.939046045067702,274
17194116,"2017-12-31","Eurosta solidaginis",43.0177052319,-89.4225655882,"https://www.inaturalist.org/observations/17194116","Gall","","dormfall","dormfall",277,6007.81298828,6007.81298828,2863.99560547,2863.99560547,"2018-10-04",2744.97094727,6891.17822266,"dormant","dormant",0.920378788502309,"2018-12-31",6527.54394531,2920.46142578,0.980665445599947,277
17241857,"2017-12-31","Eurosta solidaginis",44.0442924779,-72.0731669922,"https://www.inaturalist.org/observations/17241857","Gall","","dormfall","dormfall",279,5575.70605469,5575.70605469,2372.8215332,2372.8215332,"2018-10-06",2109.52612305,5968.31054688,"dormant","dormant",0.924497165515417,"2018-12-31",6031.06884766,2425.18359375,0.978409032336792,279
17298224,"2017-12-31","Eurosta solidaginis",46.2782538254,-94.3401537263,"https://www.inaturalist.org/observations/17298224","Gall","","dormfall","dormfall",280,5218.23339844,5218.23339844,2285.26928711,2285.26928711,"2018-10-07",1927.37475586,5589.34960938,"dormant","dormant",0.956897218635155,"2018-12-31",5453.28515625,2288.67138672,0.9985135045469,280
17348564,"2017-12-31","Eurosta solidaginis",43.6125418917,-73.1790610962,"https://www.inaturalist.org/observations/17348564","Gall","","dormfall","dormfall",282,5830.05371094,5830.05371094,2564.05297852,2564.05297852,"2018-10-09",2440.55566406,6506.5,"dormant","dormant",0.92851746479549,"2018-12-31",6278.88427734,2618.45776367,0.979222584414061,282
17498565,"2017-12-31","Eurosta solidaginis",45.4015791603,-93.1995141786,"https://www.inaturalist.org/observations/17498565","Gall","","dormfall","dormfall",287,5743.80566406,5743.80566406,2663.49438477,2663.49438477,"2018-10-14",2285.13476562,6132.01220703,"dormant","dormant",0.960872703652914,"2018-12-31",5977.69677734,2664.95239258,0.999452895363512,287
17580784,"2017-12-31","Eurosta solidaginis",42.4682035448,-84.0065735214,"https://www.inaturalist.org/observations/17580784","Gall","","dormfall","dormfall",287,6304.64208984,6304.64208984,2897.86279297,2897.86279297,"2018-10-14",2688.90112305,6964.79003906,"dormant","dormant",0.95076746013128,"2018-12-31",6631.10839844,2897.86279297,1,287
17638307,"2017-12-31","Eurosta solidaginis",45.44778,-94.45333,"https://www.inaturalist.org/observations/17638307","Gall","","dormfall","dormfall",291,5665.79345703,5665.79345703,2587.46240234,2587.46240234,"2018-10-18",2300.44213867,6093.13183594,"dormant","dormant",0.966751250998004,"2018-12-31",5860.65283203,2592.12426758,0.998201527103347,291
17646633,"2017-12-31","Eurosta solidaginis",46.9914934645,-94.532015836,"https://www.inaturalist.org/observations/17646633","Gall","","dormfall","dormfall",292,5165.10595703,5165.10595703,2227.54296875,2227.54296875,"2018-10-19",1849.11120605,5430.30810547,"dormant","dormant",0.975464679147461,"2018-12-31",5295.02099609,2227.54296875,1,292
17669113,"2017-12-31","Eurosta solidaginis",45.917386,-111.502063,"https://www.inaturalist.org/observations/17669113","Gall","","developing","developing",238,4162.82226562,4162.82226562,1621.87097168,1621.87097168,"2018-08-26",1967.03796387,5811.29541016,"developing","developing",0.749503046949386,"2018-12-31",5554.10986328,1909.38452148,0.849420823010997,238
17718488,"2017-12-31","Eurosta solidaginis",48.68796908,-97.9022466,"https://www.inaturalist.org/observations/17718488","Gall","","dormfall","dormfall",294,5154.80175781,5154.80175781,2213.44848633,2213.44848633,"2018-10-21",1968.29797363,5406.55712891,"dormant","dormant",0.982634410448937,"2018-12-31",5245.89990234,2213.44848633,1,294
17741684,"2017-12-31","Eurosta solidaginis",42.0073213298,-89.9822346257,"https://www.inaturalist.org/observations/17741684","Gall","","dormfall","dormfall",293,6824.39257812,6824.39257812,3310.81005859,3310.81005859,"2018-10-20",3098.50927734,7456.69238281,"dormant","dormant",0.957372919447564,"2018-12-31",7128.24902344,3314.77905273,0.998802636894688,293
17807708,"2017-12-31","Eurosta solidaginis",44.333605,-93.1203528333,"https://www.inaturalist.org/observations/17807708","Gall","","dormfall","dormfall",297,5954.45751953,5954.45751953,2761.54956055,2761.54956055,"2018-10-24",2540.85913086,6446.75390625,"dormant","dormant",0.975398612559218,"2018-12-31",6104.64013672,2761.54956055,1,297
